"x","y"
204308.579682,943816.687633
161075.783748,943821.1237
202145.704605,943822.355013
157861.725046,943825.812127
224458.768461,943838.325076
199383.826008,943840.804759
181131.556165,943845.642492
213934.525849,943851.81446
203210.718622,943857.654536
225572.095442,943862.031873
203814.192212,943867.852885
127596.89711,943870.351942
156548.829662,943872.138323
176103.637456,943874.748768
199158.134112,943876.328428
201684.338217,943881.522506
220308.619995,943885.953534
225704.139003,943887.277143
206732.440343,943895.701902
159183.289941,943896.905617
168245.404139,943901.666168
202315.674059,943902.140381
202245.814643,943904.644918
201603.973471,943906.312329
202529.526782,943912.620074
201013.712607,943913.944256
197994.072927,943921.534406
134105.922307,943921.920883
204111.579909,943923.884088
203127.507999,943930.470234
201999.016178,943931.182076
203431.521036,943932.589342
204359.205256,943933.409702
199131.41206,943937.378649
146831.365645,943939.223369
202370.206201,943942.125045
201835.949058,943943.398951
183483.532171,943945.448478
201288.711626,943946.970653
201111.815439,943947.98228
203237.537949,943956.182035
201191.837135,943963.331447
202065.294255,943964.637634
194994.010741,943964.858016
198349.698897,943968.219311
202139.613123,943968.912796
198191.347117,943973.464245
201579.26168,943974.947036
200979.683858,943978.914131
196212.587883,943989.935389
200752.85906,943990.866733
198611.047152,943993.008302
197845.006121,943993.36635
203050.809948,944011.826627
201482.499726,944014.597148
204346.533902,944015.050896
142948.575178,944016.118116
201737.481479,944017.111451
206963.4552,944018.050156
203416.008087,944018.663923
195462.551219,944019.013096
198683.680062,944021.88988
202610.55227,944025.290941
224025.340978,944026.309049
203164.408087,944028.66925
201863.463415,944030.734234
202914.547181,944032.393133
205002.554659,944033.820443
199019.319694,944035.801417
141811.809775,944036.199619
133671.163692,944036.266393
198377.443926,944036.664157
169344.225676,944037.145878
201571.367264,944046.141617
217675.541076,944050.593925
205107.432235,944051.023854
200989.629403,944058.979997
157568.468382,944061.924834
199982.345166,944065.737607
129211.145868,944067.04771
204275.067728,944067.735813
201924.659207,944068.47958
166266.102121,944077.874438
190906.258831,944079.499149
213267.625015,944085.219065
200424.883437,944087.068363
201989.812415,944088.983604
177347.416011,944090.091154
197832.1441,944091.601478
198454.046054,944093.116228
209012.952558,944093.356402
205533.90004,944095.463765
203355.637284,944096.393841
200918.909327,944098.742512
146525.41624,944100.439634
206911.838422,944102.725034
202446.89932,944103.61028
211239.947167,944105.257953
215750.449713,944107.039274
205180.682258,944109.025567
129670.185724,944112.579245
213596.485893,944116.082534
168591.97893,944121.56151
201212.003173,944124.325355
200756.521255,944124.643897
185891.590892,944125.635327
198519.581633,944126.051495
198250.602694,944127.120695
203200.415116,944133.037271
194977.268631,944133.884567
201815.074115,944151.517045
203863.771084,944152.442495
133137.798567,944155.637132
214162.192027,944157.480566
195920.553397,944161.110983
178709.849552,944167.309313
203338.035017,944167.526084
206679.935037,944170.590349
223272.825003,944171.583641
224503.516324,944172.556664
205255.577366,944172.867565
199150.819589,944173.542187
204083.711782,944176.506573
201361.224558,944178.405461
197875.322448,944182.596709
197354.928704,944185.077595
201433.288626,944189.774113
198573.027874,944190.247384
214089.816374,944191.766043
198224.868597,944197.163616
198409.605289,944199.565485
201898.791517,944200.711567
139406.639159,944204.833273
203120.737565,944207.603845
161005.501361,944209.858383
201095.813586,944213.611433
200251.299423,944213.834325
200716.140604,944214.391923
153327.194109,944214.400684
203718.476687,944227.360835
201972.240625,944229.970651
191884.173198,944231.053876
200984.467509,944231.797491
203369.494614,944236.746713
203891.238354,944237.668515
171061.461991,944239.883674
202056.63846,944240.805292
205888.200548,944242.130923
222566.114448,944243.328425
197808.145618,944245.108021
200928.864422,944245.114381
162305.677565,944245.529062
205310.102111,944248.819641
224214.029819,944251.194762
202874.798329,944252.093203
204060.984338,944253.322022
159842.845056,944253.85825
206355.669654,944258.051337
198367.593812,944261.803457
201627.509472,944262.963703
138076.321862,944267.114646
204136.589132,944267.710724
202983.397115,944278.475883
205085.570407,944280.26551
174885.204133,944281.162201
145264.037969,944281.854732
213646.931952,944285.741445
132385.98507,944286.73608
205215.555974,944286.818221
202665.153378,944287.422404
203887.944906,944289.163858
201800.865329,944289.49363
203685.61342,944291.805737
185628.723527,944293.863607
201209.565194,944294.934653
222834.843333,944296.957451
225481.328528,944300.917338
222436.030442,944302.121186
203456.92859,944306.903807
202263.966415,944309.706409
224982.928246,944310.330295
202098.758868,944312.04466
198796.23075,944317.011569
203157.375993,944319.465775
225608.462536,944322.840307
176635.678984,944322.863477
202169.373022,944325.635849
198513.056499,944327.001396
211255.662625,944327.951643
202418.126328,944331.60369
201844.498249,944339.934509
172340.374728,944340.065057
222436.767216,944341.556623
207569.54863,944341.832955
197850.693054,944342.553867
200880.670197,944343.13333
201273.656126,944344.428343
203074.696551,944352.924964
202825.283817,944353.056527
204057.380496,944355.365377
201069.177135,944358.326027
225882.94883,944358.513129
201916.941804,944361.138023
198610.44825,944364.597785
198182.709807,944365.831005
163723.527373,944366.69731
198446.166415,944370.571706
202001.349764,944374.505565
223790.911976,944378.842267
203701.414869,944384.994184
159586.930345,944389.205398
164451.984157,944390.624492
201336.846765,944393.427286
201118.160086,944396.080265
204926.06777,944398.352413
202916.098286,944405.077952
203852.48225,944406.839321
203161.009328,944411.93228
205255.868308,944412.283178
202641.365232,944414.260417
152554.099762,944415.101907
218812.477535,944419.025074
196714.513703,944423.106323
219450.531297,944423.630315
201394.259381,944427.074833
225840.009549,944427.196836
202976.071251,944429.833459
203984.209325,944431.649499
201181.913631,944434.641137
225729.197512,944435.145948
158223.619367,944435.616886
202800.084138,944436.307622
203019.604531,944437.495786
208182.188207,944439.112944
215098.917876,944439.876712
172690.62779,944440.183339
207810.560442,944442.344484
159425.632637,944447.391846
197604.674087,944453.291592
223438.120717,944454.013573
202225.243977,944455.465615
204084.604047,944458.93695
201971.536005,944459.328002
221755.926619,944459.528443
198993.765933,944461.96962
213187.871813,944464.854883
203384.625426,944472.302278
202562.883375,944474.268333
205209.579777,944478.671792
204391.933835,944479.749617
201244.260502,944480.623445
201632.480428,944480.830375
141241.388958,944482.96522
172298.88338,944488.638784
201557.934451,944489.460569
135633.526132,944489.836775
202402.654955,944492.13282
198516.211798,944495.307073
158217.668443,944495.690444
202887.824673,944495.696673
223530.564348,944498.024923
206193.449876,944498.92175
201904.75835,944502.49845
202720.63248,944510.849996
181996.756489,944515.749309
202931.566501,944517.193951
216006.103195,944517.578459
224476.152179,944523.09328
201120.949489,944524.845353
201313.407851,944529.275506
198886.859492,944531.982313
202290.036007,944534.206221
202144.305643,944537.460176
185929.01601,944544.3949
202997.715926,944545.501594
204163.883591,944554.137213
202621.840355,944555.666776
202792.31047,944556.287174
204467.368446,944564.064018
203776.2755,944564.986983
173055.360695,944579.646141
202409.305192,944583.828483
172870.742839,944587.630626
199242.26687,944587.74979
223609.378064,944588.369225
203119.474984,944589.014003
173216.557555,944591.905698
121412.242392,944592.797587
220814.907067,944597.718925
202261.743687,944599.510025
202117.242035,944608.264666
199346.876637,944609.068559
224337.549562,944611.981923
202689.460571,944613.758145
191826.949063,944617.991377
203951.035063,944621.332147
183927.475785,944622.122223
205470.839162,944632.964956
170314.263577,944635.245964
205132.044732,944639.697113
215386.973194,944642.38299
203631.415264,944643.962854
202768.577944,944645.947666
155663.907179,944648.780126
201820.053593,944655.974574
198557.523216,944659.951948
202386.159683,944661.685736
219576.724759,944662.026647
134782.124066,944662.324487
204277.718948,944663.135075
203715.70396,944666.804659
201475.925086,944670.262889
206491.364398,944671.755468
173881.118965,944671.857931
199286.846724,944676.381566
203360.640146,944677.493166
202261.48203,944677.988742
201022.891219,944677.99368
223967.272571,944678.558589
125779.925198,944680.990121
189754.999245,944684.620832
202899.636404,944687.751518
203066.977496,944692.267033
205428.663159,944693.222525
213260.424075,944695.323317
202505.420259,944695.908226
214409.63225,944702.163846
202734.794711,944702.542192
225673.32792,944703.90411
214376.334273,944704.28084
224237.073151,944704.401469
217430.176026,944707.449276
202356.374513,944723.271251
205866.087017,944726.864877
198952.672864,944730.406719
201644.717649,944732.083309
202569.82084,944732.362112
212978.056306,944733.79106
206469.022376,944738.589143
224038.703635,944739.490822
203908.527011,944746.196242
201237.616113,944748.87152
204248.389415,944749.971889
202421.470755,944756.23637
206006.026038,944760.578711
223263.477763,944762.266884
202639.697544,944765.686674
201304.794518,944773.020711
158582.311538,944781.361721
198592.553698,944782.154159
203040.536306,944782.54182
199306.394448,944786.767782
196111.808472,944788.24699
215112.496399,944794.066517
224106.897165,944799.23986
201377.316573,944800.727783
201498.709994,944800.817102
148652.757342,944801.917301
205620.717253,944802.960443
213205.479749,944803.804734
194418.540057,944805.485284
198664.152151,944805.655836
205289.127656,944807.567251
222702.841503,944809.040448
202180.668948,944809.865178
203847.439181,944810.107617
203459.688077,944811.902635
206045.8161,944812.449716
202393.447545,944814.403684
201455.707501,944820.085195
206165.099348,944821.24942
202703.392993,944823.463521
204213.942461,944827.19663
224174.706937,944830.663473
131155.459304,944831.490413
147670.285536,944832.744715
201839.069141,944833.596132
202230.918685,944833.739801
198965.415488,944834.97722
205831.319556,944842.147763
223194.614618,944842.655636
172453.559455,944844.242857
200684.403079,944848.417752
202828.87629,944849.593343
224255.65672,944849.701384
206545.958491,944851.281271
223645.80919,944851.827837
169947.692171,944856.534176
202295.0815,944860.042746
201596.607608,944860.265335
202764.380575,944861.038001
202523.279765,944871.05087
171806.963364,944872.320224
203967.361694,944872.513814
198121.27333,944873.15237
202900.881679,944873.251297
146468.695131,944874.393058
213428.687227,944874.991264
203841.482508,944876.278548
223499.662713,944876.467445
